,Job_title,Company,State,City,Min_Salary,Max_Salary,Job_Desc,Industry,Rating,Date_Posted,Valid_until,Job_Type
0,RN/LPN (PRN),Friedwald Center for Rehabilitation and Nursing,NY,New York,65665,87057,"Friedwald Center for Rehabilitation and Nursing is looking to expand our team!

We are looking for RNs/LPNs to join our family. If you are a RN or LPN that wants to work Full-time or PRN this facility is the place to be at!

Our staff take pride at working at our facility and we are looking for staff to join and do the same.

Available Hours:

Full-time Morning Shift (7a-3p), Afternoon Shift (3p-11p), Night Shift (11p-7a)

Full-time Day shift (7a-7p), Night shift (7p-7a)

The RNs/LPNs we are looking to hire would have to be responsible, professional at all times, and most importantly give the upmost care to our residents.

Job Types: Full-time, Temporary

Salary: $24.00 to $32.00 /hour

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insurance
",Biotech & Pharmaceuticals,2.5,2020-04-28,2020-06-07,FULL_TIME
1,RN/LPN (PRN),Friedwald Center for Rehabilitation and Nursing,NY,New York,65665,87057,"Friedwald Center for Rehabilitation and Nursing is looking to expand our team!

We are looking for RNs/LPNs to join our family. If you are a RN or LPN that wants to work Full-time or PRN this facility is the place to be at!

Our staff take pride at working at our facility and we are looking for staff to join and do the same.

Available Hours:

Full-time Morning Shift (7a-3p), Afternoon Shift (3p-11p), Night Shift (11p-7a)

Full-time Day shift (7a-7p), Night shift (7p-7a)

The RNs/LPNs we are looking to hire would have to be responsible, professional at all times, and most importantly give the upmost care to our residents.

Job Types: Full-time, Temporary

Salary: $24.00 to $32.00 /hour

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insurance
",Biotech & Pharmaceuticals,2.5,2020-04-28,2020-06-07,FULL_TIME
2,RN/LPN (PRN),Friedwald Center for Rehabilitation and Nursing,NY,New York,65665,87057,"Friedwald Center for Rehabilitation and Nursing is looking to expand our team!

We are looking for RNs/LPNs to join our family. If you are a RN or LPN that wants to work Full-time or PRN this facility is the place to be at!

Our staff take pride at working at our facility and we are looking for staff to join and do the same.

Available Hours:

Full-time Morning Shift (7a-3p), Afternoon Shift (3p-11p), Night Shift (11p-7a)

Full-time Day shift (7a-7p), Night shift (7p-7a)

The RNs/LPNs we are looking to hire would have to be responsible, professional at all times, and most importantly give the upmost care to our residents.

Job Types: Full-time, Temporary

Salary: $24.00 to $32.00 /hour

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insurance
",Biotech & Pharmaceuticals,2.5,2020-04-28,2020-06-07,FULL_TIME
3,RN/LPN (PRN),Friedwald Center for Rehabilitation and Nursing,NY,New York,65665,87057,"Friedwald Center for Rehabilitation and Nursing is looking to expand our team!

We are looking for RNs/LPNs to join our family. If you are a RN or LPN that wants to work Full-time or PRN this facility is the place to be at!

Our staff take pride at working at our facility and we are looking for staff to join and do the same.

Available Hours:

Full-time Morning Shift (7a-3p), Afternoon Shift (3p-11p), Night Shift (11p-7a)

Full-time Day shift (7a-7p), Night shift (7p-7a)

The RNs/LPNs we are looking to hire would have to be responsible, professional at all times, and most importantly give the upmost care to our residents.

Job Types: Full-time, Temporary

Salary: $24.00 to $32.00 /hour

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insurance
",Biotech & Pharmaceuticals,2.5,2020-04-28,2020-06-07,FULL_TIME
4,RN/LPN (PRN),Friedwald Center for Rehabilitation and Nursing,NY,New York,65665,87057,"Friedwald Center for Rehabilitation and Nursing is looking to expand our team!

We are looking for RNs/LPNs to join our family. If you are a RN or LPN that wants to work Full-time or PRN this facility is the place to be at!

Our staff take pride at working at our facility and we are looking for staff to join and do the same.

Available Hours:

Full-time Morning Shift (7a-3p), Afternoon Shift (3p-11p), Night Shift (11p-7a)

Full-time Day shift (7a-7p), Night shift (7p-7a)

The RNs/LPNs we are looking to hire would have to be responsible, professional at all times, and most importantly give the upmost care to our residents.

Job Types: Full-time, Temporary

Salary: $24.00 to $32.00 /hour

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insurance
",Biotech & Pharmaceuticals,2.5,2020-04-28,2020-06-07,FULL_TIME
5,RN/LPN (PRN),Friedwald Center for Rehabilitation and Nursing,NY,New York,65665,87057,"Friedwald Center for Rehabilitation and Nursing is looking to expand our team!

We are looking for RNs/LPNs to join our family. If you are a RN or LPN that wants to work Full-time or PRN this facility is the place to be at!

Our staff take pride at working at our facility and we are looking for staff to join and do the same.

Available Hours:

Full-time Morning Shift (7a-3p), Afternoon Shift (3p-11p), Night Shift (11p-7a)

Full-time Day shift (7a-7p), Night shift (7p-7a)

The RNs/LPNs we are looking to hire would have to be responsible, professional at all times, and most importantly give the upmost care to our residents.

Job Types: Full-time, Temporary

Salary: $24.00 to $32.00 /hour

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insurance
",Biotech & Pharmaceuticals,2.5,2020-04-28,2020-06-07,FULL_TIME
6,RN/LPN (PRN),Friedwald Center for Rehabilitation and Nursing,NY,New York,65665,87057,"Friedwald Center for Rehabilitation and Nursing is looking to expand our team!

We are looking for RNs/LPNs to join our family. If you are a RN or LPN that wants to work Full-time or PRN this facility is the place to be at!

Our staff take pride at working at our facility and we are looking for staff to join and do the same.

Available Hours:

Full-time Morning Shift (7a-3p), Afternoon Shift (3p-11p), Night Shift (11p-7a)

Full-time Day shift (7a-7p), Night shift (7p-7a)

The RNs/LPNs we are looking to hire would have to be responsible, professional at all times, and most importantly give the upmost care to our residents.

Job Types: Full-time, Temporary

Salary: $24.00 to $32.00 /hour

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insurance
",Biotech & Pharmaceuticals,2.5,2020-04-28,2020-06-07,FULL_TIME
7,RN/LPN (PRN),Friedwald Center for Rehabilitation and Nursing,NY,New York,65665,87057,"Friedwald Center for Rehabilitation and Nursing is looking to expand our team!

We are looking for RNs/LPNs to join our family. If you are a RN or LPN that wants to work Full-time or PRN this facility is the place to be at!

Our staff take pride at working at our facility and we are looking for staff to join and do the same.

Available Hours:

Full-time Morning Shift (7a-3p), Afternoon Shift (3p-11p), Night Shift (11p-7a)

Full-time Day shift (7a-7p), Night shift (7p-7a)

The RNs/LPNs we are looking to hire would have to be responsible, professional at all times, and most importantly give the upmost care to our residents.

Job Types: Full-time, Temporary

Salary: $24.00 to $32.00 /hour

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insurance
",Biotech & Pharmaceuticals,2.5,2020-04-28,2020-06-07,FULL_TIME
8,RN/LPN (PRN),Friedwald Center for Rehabilitation and Nursing,NY,New York,65665,87057,"Friedwald Center for Rehabilitation and Nursing is looking to expand our team!

We are looking for RNs/LPNs to join our family. If you are a RN or LPN that wants to work Full-time or PRN this facility is the place to be at!

Our staff take pride at working at our facility and we are looking for staff to join and do the same.

Available Hours:

Full-time Morning Shift (7a-3p), Afternoon Shift (3p-11p), Night Shift (11p-7a)

Full-time Day shift (7a-7p), Night shift (7p-7a)

The RNs/LPNs we are looking to hire would have to be responsible, professional at all times, and most importantly give the upmost care to our residents.

Job Types: Full-time, Temporary

Salary: $24.00 to $32.00 /hour

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insurance
",Biotech & Pharmaceuticals,2.5,2020-04-28,2020-06-07,FULL_TIME
9,RN/LPN (PRN),Friedwald Center for Rehabilitation and Nursing,NY,New York,65665,87057,"Friedwald Center for Rehabilitation and Nursing is looking to expand our team!

We are looking for RNs/LPNs to join our family. If you are a RN or LPN that wants to work Full-time or PRN this facility is the place to be at!

Our staff take pride at working at our facility and we are looking for staff to join and do the same.

Available Hours:

Full-time Morning Shift (7a-3p), Afternoon Shift (3p-11p), Night Shift (11p-7a)

Full-time Day shift (7a-7p), Night shift (7p-7a)

The RNs/LPNs we are looking to hire would have to be responsible, professional at all times, and most importantly give the upmost care to our residents.

Job Types: Full-time, Temporary

Salary: $24.00 to $32.00 /hour

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insurance
",Biotech & Pharmaceuticals,2.5,2020-04-28,2020-06-07,FULL_TIME
